"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002005","서울연희초등학교","02","공립","N","","5","4","6","5","5","5","2","0","32(2)","675(9)","21.09"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002006","서울염리초등학교","02","공립","N","","10","10","9","9","10","9","2","0","59(2)","1447(8)","24.53"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002007","서울용강초등학교","02","공립","N","","4","4","4","4","5","4","2","0","27(2)","540(11)","20"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002008","서울은평초등학교","02","공립","N","","8","9","8","6","7","5","2","0","45(2)","936(12)","20.8"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002009","서울응암초등학교","02","공립","N","","7","6","6","6","7","6","3","0","41(3)","864(20)","21.07"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002010","서울인왕초등학교","02","공립","N","","5","4","4","3","3","4","1","0","24(1)","505(3)","21.04"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002011","서울중동초등학교","02","공립","N","","4","4","4","3","4","4","2","0","25(2)","476(7)","19.04"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002012","서울증산초등학교","02","공립","N","","7","6","5","4","5","5","2","0","34(2)","711(5)","20.91"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002013","서울창서초등학교","02","공립","N","","2","1","2","1","2","2","2","0","12(2)","164(3)","13.67"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002014","서울창천초등학교","02","공립","N","","2","2","2","1","1","2","2","0","12(2)","169(5)","14.08"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002015","서울한서초등학교","02","공립","N","","8","7","7","7","8","6","1","0","44(1)","815(3)","18.52"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002016","서울홍연초등학교","02","공립","N","","3","4","5","4","6","5","2","0","29(2)","564(6)","19.45"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002017","서울홍은초등학교","02","공립","N","","3","3","3","3","3","2","2","0","19(2)","342(10)","18"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002018","서울홍제초등학교","02","공립","N","","7","7","5","6","6","7","2","0","40(2)","854(12)","21.35"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002019","선일초등학교","02","사립","N","","3","3","3","3","3","2","0","0","17(0)","442(0)","26"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002021","예일초등학교","02","사립","N","","3","3","3","3","3","2","0","0","17(0)","478(0)","28.12"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002023","이화여자대학교사범대학부속초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","624(0)","26"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002024","추계초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","357(0)","29.75"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002025","충암초등학교","02","사립","N","","4","4","5","5","5","3","0","0","26(0)","667(0)","25.65"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002026","홍익대학교사범대학부속초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","507(0)","28.17"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002163","경복초등학교","02","사립","N","","5","5","5","5","5","5","0","0","30(0)","749(0)","24.97"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002164","서울경동초등학교","02","공립","N","","7","5","6","6","6","7","2","0","39(2)","801(12)","20.54"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002165","서울경수초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","217(7)","15.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002166","서울경일초등학교","02","공립","N","","3","2","3","3","2","3","1","0","17(1)","216(3)","12.71"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002167","서울광남초등학교","02","공립","N","","6","8","7","9","10","10","0","0","50(0)","1285(0)","25.7"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002168","서울광장초등학교","02","공립","N","","2","3","2","2","3","3","2","0","17(2)","319(12)","18.76"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002169","서울구남초등학교","02","공립","N","","6","5","5","5","6","5","0","0","32(0)","716(0)","22.38"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002170","서울구의초등학교","02","공립","N","","4","5","4","4","5","3","2","0","27(2)","528(14)","19.56"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002171","서울금북초등학교","02","공립","N","","5","7","6","6","6","5","2","0","37(2)","734(12)","19.84"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002172","서울금옥초등학교","02","공립","N","","4","4","2","2","2","2","2","0","18(2)","312(6)","17.33"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002173","서울금호초등학교","02","공립","N","","6","5","5","4","4","4","2","0","30(2)","582(11)","19.4"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002174","서울동명초등학교","02","공립","N","","2","2","2","2","3","4","2","0","17(2)","268(15)","15.76"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002175","서울동의초등학교","02","공립","N","","5","5","5","5","6","6","2","0","34(2)","662(9)","19.47"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002176","서울동자초등학교","02","공립","N","","8","9","8","8","8","8","0","0","49(0)","1088(0)","22.2"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002177","서울무학초등학교","02","공립","N","","4","4","4","4","4","4","2","0","26(2)","458(11)","17.62"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002178","서울사근초등학교","02","공립","N","","2","2","2","2","2","1","2","0","13(2)","162(10)","12.46"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002179","서울성수초등학교","02","공립","N","","2","2","3","3","3","4","1","0","18(1)","245(5)","13.61"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002180","서울성자초등학교","02","공립","N","","4","4","4","4","4","4","1","0","25(1)","535(2)","21.4"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002181","서울신양초등학교","02","공립","N","","4","4","4","4","4","5","2","0","27(2)","475(8)","17.59"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002182","서울신자초등학교","02","공립","N","","3","3","3","3","3","2","2","0","19(2)","304(8)","16"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002183","서울양남초등학교","02","공립","N","","2","2","2","2","2","1","2","0","13(2)","145(9)","11.15"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002184","서울옥수초등학교","02","공립","N","","5","5","4","4","4","4","2","0","28(2)","537(5)","19.18"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002185","서울옥정초등학교","02","공립","N","","6","6","5","5","5","5","2","0","34(2)","698(9)","20.53"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002186","서울용곡초등학교","02","공립","N","","4","3","3","3","4","4","1","0","22(1)","437(4)","19.86"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002187","서울용답초등학교","02","공립","N","","2","2","2","2","2","3","2","0","15(2)","215(8)","14.33"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002188","서울용마초등학교","02","공립","N","","7","8","7","8","8","9","2","0","49(2)","1034(12)","21.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002189","서울응봉초등학교","02","공립","N","","5","5","5","5","6","6","0","0","32(0)","683(0)","21.34"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002190","서울자양초등학교","02","공립","N","","3","3","4","3","4","4","1","0","22(1)","460(5)","20.91"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002191","서울장안초등학교","02","공립","N","","5","4","5","3","5","4","2","0","28(2)","528(13)","18.86"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002192","서울중광초등학교","02","공립","N","","2","3","2","2","2","2","1","0","14(1)","245(11)","17.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002193","서울중마초등학교","02","공립","N","","3","3","3","3","4","4","1","0","21(1)","375(6)","17.86"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002194","서울행당초등학교","02","공립","N","","6","5","6","5","6","5","2","0","35(2)","720(14)","20.57"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002196","성동초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","709(0)","29.54"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002197","세종초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","359(0)","29.92"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002198","한양초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","667(0)","27.79"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002289","광운초등학교","02","사립","N","","3","3","4","4","4","3","0","0","21(0)","587(0)","27.95"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002290","대광초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","494(0)","27.44"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002291","매원초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","499(0)","27.72"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002292","서울개운초등학교","02","공립","N","","7","5","4","5","6","6","1","0","34(1)","702(6)","20.65"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002293","서울길음초등학교","02","공립","N","","6","6","7","8","8","10","1","0","46(1)","1015(4)","22.07"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002294","서울돈암초등학교","02","공립","N","","5","5","5","5","6","7","2","0","35(2)","733(6)","20.94"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002295","서울동신초등학교","02","공립","N","","4","3","3","3","3","4","2","0","22(2)","423(6)","19.23"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002296","서울미아초등학교","02","공립","N","","8","8","7","8","8","8","2","0","49(2)","1191(7)","24.31"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002297","서울미양초등학교","02","공립","N","","4","4","4","3","5","4","2","0","26(2)","441(9)","16.96"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002298","서울번동초등학교","02","공립","N","","4","4","3","4","4","5","2","0","26(2)","520(10)","20"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002299","서울삼각산초등학교","02","공립","N","","6","7","7","7","9","8","0","0","44(0)","1021(0)","23.2"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002300","서울삼선초등학교","02","공립","N","","4","4","4","4","5","5","1","0","27(1)","560(1)","20.74"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002301","서울삼양초등학교","02","공립","N","","4","4","4","4","4","4","2","0","26(2)","451(9)","17.35"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002302","서울석관초등학교","02","공립","N","","5","4","5","4","5","5","2","0","30(2)","616(8)","20.53"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002303","서울성북초등학교","02","공립","N","","2","2","2","2","3","2","2","0","15(2)","205(6)","13.67"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002304","서울송중초등학교","02","공립","N","","6","4","6","6","6","6","2","0","36(2)","726(13)","20.17"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002305","서울송천초등학교","02","공립","N","","4","3","4","4","4","4","1","0","24(1)","505(6)","21.04"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002306","서울수송초등학교","02","공립","N","","4","4","4","5","5","5","2","0","29(2)","573(6)","19.76"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002307","서울수유초등학교","02","공립","N","","4","5","4","5","5","5","2","0","30(2)","640(8)","21.33"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002308","서울숭곡초등학교","02","공립","N","","6","6","5","5","5","4","2","0","33(2)","672(12)","20.36"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002309","서울숭덕초등학교","02","공립","N","","8","9","8","7","9","8","2","0","51(2)","1101(13)","21.59"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002310","서울숭례초등학교","02","공립","N","","5","5","5","5","7","5","3","0","35(3)","682(10)","19.49"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002311","서울숭인초등학교","02","공립","N","","7","8","8","7","9","10","2","0","51(2)","1066(13)","20.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002312","서울안암초등학교","02","공립","N","","3","3","2","2","2","3","2","0","17(2)","288(12)","16.94"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002313","서울오현초등학교","02","공립","N","","2","2","3","3","3","3","1","0","17(1)","287(3)","16.88"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002314","서울우이초등학교","02","공립","N","","7","8","7","7","8","8","2","0","47(2)","1043(10)","22.19"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002315","서울월곡초등학교","02","공립","N","","3","3","3","2","3","3","2","0","19(2)","343(5)","18.05"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002316","서울유현초등학교","02","공립","N","","2","2","3","3","3","3","2","0","18(2)","311(9)","17.28"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002317","서울인수초등학교","02","공립","N","","5","5","4","5","7","6","2","0","34(2)","693(14)","20.38"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002318","서울일신초등학교","02","공립","N","","5","5","5","6","5","6","1","0","33(1)","736(2)","22.3"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002319","서울장곡초등학교","02","공립","N","","7","9","5","5","6","6","2","0","40(2)","843(12)","21.08"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002320","서울장위초등학교","02","공립","N","","3","3","3","4","4","4","2","0","23(2)","443(10)","19.26"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002321","서울정덕초등학교","02","공립","N","","7","7","7","7","9","7","2","0","46(2)","953(10)","20.72"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002322","서울정릉초등학교","02","공립","N","","4","4","5","5","5","6","1","0","30(1)","632(4)","21.07"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002323","서울정수초등학교","02","공립","N","","3","2","3","1","2","3","1","0","15(1)","225(5)","15"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002324","서울청덕초등학교","02","공립","N","","3","3","2","2","3","3","2","0","18(2)","319(8)","17.72"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002325","서울화계초등학교","02","공립","N","","4","4","5","5","5","6","2","0","31(2)","628(11)","20.26"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002326","성신초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","488(0)","27.11"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002327","영훈초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","676(0)","28.17"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002328","우촌초등학교","02","사립","N","","4","4","4","4","3","2","0","0","21(0)","565(0)","26.9"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010002365","계성초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","682(0)","28.42"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002366","동산초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","548(0)","30.44"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002367","리라초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","500(0)","27.78"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002368","상명대학교사범대학부속초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","347(0)","28.92"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002369","서울광희초등학교","02","공립","N","","3","3","2","2","2","4","0","0","16(0)","270(0)","16.88"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002370","서울교동초등학교","02","공립","N","","2","2","2","1","2","2","1","0","12(1)","161(2)","13.42"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002371","서울금양초등학교","02","공립","N","","6","6","5","6","5","5","1","0","34(1)","627(3)","18.44"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002372","서울남산초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","229(6)","16.36"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002373","서울남정초등학교","02","공립","N","","3","3","3","2","3","3","1","0","18(1)","300(6)","16.67"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002375","서울덕수초등학교","02","공립","N","","4","4","3","4","3","3","1","0","22(1)","456(3)","20.73"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002376","서울독립문초등학교","02","공립","N","","4","4","3","4","4","4","1","0","24(1)","476(6)","19.83"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002377","서울매동초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","174(5)","13.38"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002378","서울명신초등학교","02","공립","N","","3","2","3","3","3","2","2","0","18(2)","284(5)","15.78"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002379","서울보광초등학교","02","공립","N","","4","2","3","3","3","3","2","0","20(2)","235(8)","11.75"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002380","서울봉래초등학교","02","공립","N","","4","4","3","3","4","3","2","0","23(2)","422(10)","18.35"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002381","서울삼광초등학교","02","공립","N","","4","3","3","3","3","4","1","0","21(1)","383(6)","18.24"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002382","서울서빙고초등학교","02","공립","N","","2","3","3","3","4","4","2","0","21(2)","375(10)","17.86"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002383","서울세검정초등학교","02","공립","N","","6","6","6","5","7","6","1","0","37(1)","779(5)","21.05"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002384","서울숭신초등학교","02","공립","N","","7","6","7","6","6","5","2","0","39(2)","865(9)","22.18"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002385","서울신용산초등학교","02","공립","N","","10","10","10","9","11","10","2","0","62(2)","1427(8)","23.02"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002386","서울용산초등학교","02","공립","N","","4","4","3","2","3","2","1","0","19(1)","362(1)","19.05"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002387","서울용암초등학교","02","공립","N","","2","2","1","1","1","3","1","0","11(1)","125(2)","11.36"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002388","서울원효초등학교","02","공립","N","","5","4","4","4","4","5","1","0","27(1)","515(6)","19.07"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002389","서울이태원초등학교","02","공립","N","","3","3","2","2","2","3","2","0","17(2)","239(7)","14.06"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002390","서울장충초등학교","02","공립","N","","4","3","3","3","3","3","2","0","21(2)","352(6)","16.76"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002391","서울재동초등학교","02","공립","N","","1","3","2","2","2","2","0","0","12(0)","195(0)","16.25"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002392","서울창신초등학교","02","공립","N","","3","4","3","3","4","5","1","0","23(1)","348(7)","15.13"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002393","서울청구초등학교","02","공립","N","","5","4","4","5","5","5","2","0","30(2)","544(5)","18.13"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002394","서울청운초등학교","02","공립","N","","3","3","4","4","4","4","2","0","24(2)","438(5)","18.25"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002395","서울청파초등학교","02","공립","N","","3","3","3","3","3","3","2","0","20(2)","381(3)","19.05"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002396","서울충무초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","194(3)","13.86"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002397","서울한강초등학교","02","공립","N","","3","2","2","2","2","2","2","0","15(2)","237(7)","15.8"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002398","서울한남초등학교","02","공립","N","","3","3","2","2","3","2","1","0","16(1)","310(6)","19.38"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002399","서울혜화초등학교","02","공립","N","","3","4","5","4","4","5","2","0","27(2)","471(6)","17.44"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002400","서울효제초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","209(6)","16.08"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002401","서울후암초등학교","02","공립","N","","3","3","2","3","3","3","2","0","19(2)","270(9)","14.21"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002402","서울흥인초등학교","02","공립","N","","3","3","3","3","3","3","1","0","19(1)","370(6)","19.47"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002403","숭의초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","501(0)","27.83"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002404","신광초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","361(0)","30.08"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002405","운현초등학교","02","사립","N","","1","1","1","1","1","1","0","0","6(0)","168(0)","28"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010002495","서울신기초등학교","02","공립","N","","3","3","3","3","4","3","1","0","20(1)","408(5)","20.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010005177","서울금동초등학교","02","공립","N","","5","5","5","5","6","5","1","0","32(1)","688(2)","21.5"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010005178","서울덕암초등학교","02","공립","N","","3","5","5","4","5","5","0","0","27(0)","479(0)","17.74"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010005179","서울봉현초등학교","02","공립","N","","6","6","6","6","6","6","1","0","37(1)","746(7)","20.16"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010005203","서울광진초등학교","02","공립","N","","4","5","4","4","5","5","1","0","28(1)","569(5)","20.32"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005213","서울연광초등학교","02","공립","N","","2","2","2","2","3","2","2","0","15(2)","216(13)","14.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010005214","서울고원초등학교","02","공립","N","","5","5","4","5","4","4","0","0","27(0)","596(0)","22.07"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010005215","서울가인초등학교","02","공립","N","","4","4","3","3","3","3","2","0","22(2)","407(12)","18.5"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010005236","서울묵현초등학교","02","공립","N","","5","4","4","4","4","4","2","0","27(2)","487(9)","18.04"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010005241","서울양진초등학교","02","공립","N","","7","8","8","10","10","11","0","0","54(0)","1399(0)","25.91"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005244","서울마장초등학교","02","공립","N","","4","4","4","4","4","4","1","0","25(1)","462(2)","18.48"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005247","서울서신초등학교","02","공립","N","","3","3","3","4","4","4","2","0","23(2)","433(5)","18.83"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005249","서울석계초등학교","02","공립","N","","4","3","4","4","4","4","1","0","24(1)","449(0)","18.71"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005251","서울보라매초등학교","02","공립","N","","8","9","10","7","9","10","2","0","55(2)","1333(11)","24.24"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005253","서울염경초등학교","02","공립","N","","7","6","6","7","7","7","1","0","41(1)","887(6)","21.63"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010005254","서울영문초등학교","02","공립","N","","9","8","7","8","8","6","0","0","46(0)","1111(0)","24.15"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010005257","서울조원초등학교","02","공립","N","","4","4","4","4","4","3","2","0","25(2)","445(7)","17.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005259","서울화일초등학교","02","공립","N","","5","6","5","5","6","5","3","0","35(3)","644(15)","18.4"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005269","서울행현초등학교","02","공립","N","","4","4","5","5","5","6","1","0","30(1)","583(1)","19.43"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005272","서울길원초등학교","02","공립","N","","8","8","8","8","8","9","2","0","51(2)","1243(11)","24.37"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005280","서울장수초등학교","02","공립","N","","2","2","3","3","3","4","0","0","17(0)","343(0)","20.18"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005282","서울장월초등학교","02","공립","N","","6","5","4","4","5","4","1","0","29(1)","693(3)","23.9"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010005283","서울휘봉초등학교","02","공립","N","","5","6","5","5","6","6","2","0","35(2)","736(13)","21.03"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010005370","서울상지초등학교","02","공립","N","","5","4","4","4","5","5","2","0","29(2)","595(9)","20.52"
