id	name	addr	x	y	type
S090003889	문산동초등학교	경기도 파주시 문산읍 선유울3길 85	126.7981372	37.8656303	유지
S090003890	문산초등학교	경기도 파주시 문산읍 문향로67번길 58	126.7831062	37.8607348	유지
S090003892	봉일천초등학교	경기도 파주시 조리읍 통일로 333	126.8072851	37.7450095	유지
S090003893	삼성초등학교	경기도 파주시 탄현면 방촌로 1009-20	126.7327328	37.8256431	유지
S090003894	신산초등학교	경기 파주시 광탄면 심궁로 13	126.8521902	37.7806238	유지
S090003896	심학초등학교	경기도 파주시 교하로681번길 33	126.7032969	37.7081094	유지
S090003897	연풍초등학교	경기도 파주시 파주읍 연풍초교길 25	126.834755	37.8310876	유지
S090003898	영도초등학교	경기도 파주시 월롱면 도감로172번길 89	126.8037622	37.7874907	유지
S090003900	용미초등학교	경기도 파주시 광탄면 장지산로 78	126.8880463	37.743453	유지
S090003901	용연초등학교	경기도 파주시 파평면 청송로402번길 31	126.8575199	37.9289553	유지
S090003903	웅담초등학교	경기도 파주시 법원읍 수작골길 14	126.895728	37.9142065	유지
S090003904	월롱초등학교	경기도 파주시 월롱면 월롱초교길 40	126.7803937	37.8009217	유지
S090003905	장파초등학교	경기도 파주시 파평면 장마루5길 11	126.8375571	37.9414017	유지
S090003906	적서초등학교	경기도 파주시 적성면 적서초교길 3	126.8968927	37.9510534	유지
S090003908	적암초등학교	경기도 파주시 적성면 율곡로 3042	127.0037062	37.9879816	유지
S090003909	지산초등학교	경기도 파주시 경의로 1274	126.7615745	37.7312102	유지
S090003911	천현초등학교	경기도 파주시 법원읍 사임당로 875	126.8782816	37.8497984	유지
S090003913	청석초등학교	경기도 파주시 청석로 330	126.7196125	37.7311596	유지
S090003914	청암초등학교	경기도 파주시 청암로 16	126.7377888	37.7309237	유지
S090003915	탄현초등학교	경기도 파주시 탄현면 방촌로653번길 4	126.7174172	37.803298	유지
S090003916	통일초등학교	경기도 파주시 탄현면 사슴벌레로 14	126.7042111	37.7749967	유지
S090003917	파양초등학교	경기도 파주시 문산읍 배머리길 90-70	126.8366649	37.8614687	유지
S090003919	파주대원초등학교	경기도 파주시 조리읍 대원로 30	126.8195984	37.7274501	유지
S090003920	파주송화초등학교	경기도 파주시 송화로 39	126.7792563	37.7745912	유지
S090003921	파주와동초등학교	경기도 파주시 금바위로 17	126.7567353	37.726509	유지
S090003922	파주초등학교	경기도 파주시 파주읍 우계로53번길 15	126.8150278	37.8322459	유지
S090003923	파평초등학교	경기도 파주시 파평면 파평산로478번길 37	126.8380847	37.9036055	유지
S090004009	가사초등학교	경기도 평택시 현덕면 기산2길 16	126.9170193	36.9382498	유지
S090004010	갈곶초등학교	경기도 평택시 진위면 엘지로 57	127.0721122	37.1256581	유지
S090004011	계성초등학교	경기도 평택시 팽성읍 계성새싹길 85	127.0071955	36.9424972	유지
S090004015	군문초등학교	경기도 평택시 원평로 21	127.0851082	36.9877086	유지
S090004017	내기초등학교	경기도 평택시 포승읍 내기새싹길 23	126.8725927	36.9796869	유지
S090004018	내기초등학교신영분교장	경기도 평택시 포승읍 신영새싹길 86-29	126.8777235	36.9558159	유지
S090004022	덕동초등학교	경기도 평택시 매봉산1길 5	127.1073363	36.9975222	유지
S090004023	동삭초등학교	경기도 평택시 동삭로 370	127.0973808	37.0185852	유지
S090004024	복창초등학교	경기도 평택시 서정북로 3	127.0502033	37.0711134	유지
S090004025	부용초등학교	경기도 평택시 팽성읍 동서촌로 65	127.0594339	36.9656333	유지
S090004029	삼덕초등학교	경기도 평택시 청북읍 청북중앙로 226	126.9118	37.039958	유지
S090004030	서정리초등학교	경기도 평택시 서두물로 21	127.0572272	37.0585635	유지
S090004031	서탄초등학교	경기도 평택시 서탄면 금암2길 121	127.0362662	37.1075008	유지
S090004033	서탄초등학교내수분교장	경기도 평택시 서탄면 수월암3길 61	127.0159451	37.1193902	유지
S090004035	세교초등학교	경기도 평택시 세교공원로 32	127.0831731	37.0022193	유지
S090004036	소사벌초등학교	경기도 평택시 동부공원로 59	127.1168913	36.9953171	유지
S090004037	송북초등학교	경기도 평택시 지산로 90	127.0657015	37.079846	유지
S090004038	송신초등학교	경기도 평택시 송월로32번길 32	127.052153	37.0751629	유지
S090004039	송일초등학교	경기도 평택시 송일로 6	127.0595624	37.0627609	유지
S090004040	송탄초등학교	경기도 평택시 막곡길 67	127.0870809	37.0423029	유지
S090004042	안중초등학교	경기도 평택시 안중읍 안중로 89	126.925838	36.989518	유지
S090004043	어연초등학교	경기도 평택시 청북읍 청원로 446	126.9774339	37.0493145	유지
S090004044	오성초등학교	경기도 평택시 오성면 숙성시장길 15	126.978813	37.008192	유지
S090004045	원정초등학교	경기도 평택시 포승읍 평택항로 469	126.8417722	36.9942195	유지
S090004046	이충초등학교	경기도 평택시 이충로 93-5	127.0669269	37.0632814	유지
S090004047	종덕초등학교	경기도 평택시 고덕국제2로 111	127.0463929	37.0532029	유지
S090004049	죽백초등학교	경기도 평택시 죽백1길 41	127.13755	37.013608	유지
S090004052	지장초등학교	경기도 평택시 지장로 15	127.0576042	37.0680449	유지
S090004053	진위초등학교	경기도 평택시 진위면 봉남길 49	127.0899487	37.1007107	유지
S090004054	진위초등학교산대분교장	경기도 평택시 진위면 은산3길 46	127.1213336	37.0841295	유지
S090004055	창신초등학교	경기도 평택시 오성면 창신뜰길 138	127.006796	37.0043211	유지
S090004056	청북초등학교	경기도 평택시 청북읍 청북새싹길 25	126.935188	37.043283	유지
S090004057	팽성초등학교	경기도 평택시 팽성읍 송화2길 2	127.0517955	36.9507091	유지
S090004058	평일초등학교	경기도 평택시 평남로 626	127.107267	36.9895299	유지
S090004059	평택성동초등학교	경기도 평택시 중앙로 89	127.0937117	36.9949666	유지
S090004060	평택중앙초등학교	경기도 평택시 세교로 11	127.0779494	37.002274	유지
S090004061	평택지산초등학교	경기도 평택시 지산2로 57	127.0619693	37.0773556	유지
S090004062	평택초등학교	경기도 평택시 원평2로 4	127.0815304	36.9893963	유지
S090004063	합정초등학교	경기도 평택시 평택4로 11	127.0978333	36.9894013	유지
S090004064	현덕초등학교	경기도 평택시 현덕면 현덕로 1254	126.9212182	36.9657768	유지
S090004065	현덕초등학교광덕분교장	경기도 평택시 현덕면 현덕로 934	126.9440724	36.9441421	유지
S090004066	현화초등학교	경기도 평택시 안중읍 안현로서7길 80	126.9190802	36.9822692	유지
S090004067	홍원초등학교	경기도 평택시 포승읍 외원길 26	126.889538	37.014367	유지
S090004068	효덕초등학교	경기도 평택시 고덕면 효덕새싹길 6-5	127.035581	37.0167211	유지
S090004176	가산초등학교	경기도 포천시 가산면 가산로309번길 25	127.1850052	37.8479393	유지
S090004177	관인초등학교	경기도 포천시 관인면 관인로 5	127.2502523	38.1567894	유지
S090004180	내촌초등학교	경기도 포천시 내촌면 내촌로 88	127.2299301	37.7872004	유지
S090004183	도평초등학교	경기도 포천시 이동면 도리돌길 21	127.3807346	38.0560944	유지
S090004189	선단초등학교	경기도 포천시 삼육사로2111번길 29	127.15525	37.8617904	유지
S090004190	송우초등학교	경기도 포천시 소흘읍 송우로 42	127.1433714	37.8295974	유지
S090004191	신북초등학교	경기도 포천시 신북면 청신로 2079-19	127.2201125	37.9386513	유지
S090004193	영북초등학교	경기도 포천시 영북면 영북로148번길 46	127.2766812	38.0903846	유지
S090004198	왕방초등학교	경기도 포천시 신북면 학동로 52	127.2016468	37.9042308	유지
S090004199	외북초등학교	경기도 포천시 신북면 포천로 2199	127.187338	37.94676	유지
S090004200	운담초등학교	경기도 포천시 일동면 화동로 1239	127.3294625	37.9719263	유지
S090004201	유암초등학교	경기도 포천시 가산면 유교로88번길 8	127.1925729	37.8685048	유지
S090004202	이곡초등학교	경기도 포천시 소흘읍 이곡길 5	127.1486375	37.7781917	유지
S090004203	이동초등학교	경기도 포천시 이동면 화동로 2034	127.3681585	38.0296995	유지
S090004204	일동초등학교	경기도 포천시 일동면 화동로 1019	127.3146314	37.9552921	유지
S090004205	정교초등학교	경기도 포천시 가산면 정금로 77	127.1698125	37.8155417	유지
S090004206	중리초등학교	경기도 포천시 관인면 한탄강2로 125-32	127.2044375	38.1056154	유지
S090004208	지현초등학교	경기도 포천시 화현면 봉화로 926-9	127.2649646	37.929048	유지
S090004209	창수초등학교	경기도 포천시 창수면 옥수로58번길 4	127.181913	37.990051	유지
S090004210	청성초등학교	경기도 포천시 군내면 솔밭길 12-1	127.2234637	37.8748526	유지
S090004211	추산초등학교	경기도 포천시 소흘읍 솔모루로3번길 52-20	127.1370428	37.8260853	유지
S090004212	축석초등학교	경기도 포천시 소흘읍 무란1길 25	127.1221011	37.7882026	유지
S090004213	포천노곡초등학교	경기도 포천시 이동면 성장로869번길 4	127.33535	38.008125	유지
S090004214	포천삼정초등학교	경기도 포천시 신북면 청신로947번길 17	127.1314951	37.964124	유지
S090004215	포천초등학교	경기도 포천시 신읍길 40	127.1972808	37.8972098	유지
S090004216	화현초등학교	경기도 포천시 화현면 달인동로1길 29	127.284796	37.9019229	유지
S090004282	갈담초등학교	경기도 화성시 봉담읍 갈담초교길 24	126.932863	37.175001	유지
S090004283	갈천초등학교	경기도 화성시 향남읍 발안로 701-23	126.980488	37.1272393	유지
S090004284	고정초등학교	경기도 화성시 송산면 공룡로 326	126.738413	37.238443	유지
S090004286	광성초등학교	경기도 오산시 수목원로 577-18	127.0401186	37.1839763	유지
S090004287	기안초등학교	경기도 화성시 기안길 18	126.982137	37.225143	유지
S090004288	남양초등학교	경기도 화성시 남양읍 남양시장로55번길 7	126.81545	37.21036	유지
S090004289	노진초등학교	경기도 화성시 장안면 화곡로 166	126.8092	37.051575	유지
S090004292	동탄초등학교	경기도 화성시 동탄감배산로 26	127.0912847	37.1891361	유지
S090004294	동학초등학교	경기도 화성시 영통로27번길 46	127.0595228	37.2330688	유지
S090004296	마도초등학교	경기도 화성시 마도면 석교로 157	126.773075	37.203993	유지
S090004297	마산초등학교	경기도 화성시 송산면 송산포도로 582	126.6924104	37.2315593	유지
S090004301	매홀초등학교	경기도 오산시 청학로147번길 10	127.063462	37.1627129	유지
S090004302	삼미초등학교	경기도 오산시 북삼미로 183-9	127.0602681	37.1913558	유지
S090004304	발안초등학교	경기도 화성시 향남읍 발안로 8	126.9117918	37.1307424	유지
S090004305	병점초등학교	경기도 화성시 경기대로 1052	127.0346635	37.2102562	유지
S090004306	봉담초등학교	경기도 화성시 봉담읍 진등3길 15	126.9470894	37.2229661	유지
S090004308	비봉초등학교	경기도 화성시 비봉면 양노로 71	126.8694071	37.2366558	유지
S090004310	사창초등학교	경기도 화성시 양감면 정문회화로 7	126.973213	37.091782	유지
S090004312	상신초등학교	경기도 화성시 향남읍 손개길 7	126.8983338	37.0992075	유지
S090004313	서신초등학교	경기도 화성시 서신면 매화3길 17	126.7073922	37.1695624	유지
S090004315	석천초등학교	경기도 화성시 우정읍 석천길 52	126.788775	37.055017	유지
S090004317	성산초등학교	경기도 오산시 성호대로 43	127.0665014	37.1502454	유지
S090004318	성호초등학교	경기도 오산시 성호새싹길 8	127.0709764	37.1502069	유지
S090004319	송라초등학교	경기도 화성시 매송면 푸른들판로 1970-16	126.8891375	37.2728333	유지
S090004320	송산초등학교	경기도 화성시 송산면 사강시장길 15-9	126.7326801	37.2146344	유지
S090004321	송화초등학교	경기도 화성시 병점중앙로35번길 42	127.0400507	37.2022657	유지
S090004322	수기초등학교	경기도 화성시 봉담읍 수기웃말길 27	126.9800475	37.2015865	유지
S090004324	양감초등학교	경기도 화성시 양감면 초록로 49	126.9518478	37.0813748	유지
S090004325	오산초등학교	경기도 오산시 가수로 16	127.0500061	37.1451658	유지
S090004326	우정초등학교	경기도 화성시 우정읍 버들로 136	126.8008209	37.0816856	유지
S090004328	운산초등학교	경기도 오산시 운암로 72	127.077617	37.1528173	유지
S090004329	운암초등학교	경기도 오산시 원동로 63	127.0762071	37.1439362	유지
S090004330	운천초등학교	경기도 오산시 운암로 116	127.0793265	37.1564712	유지
S090004331	원동초등학교	경기도 오산시 오산로 92	127.0697569	37.1355278	유지
S090004333	장명초등학교	경기도 화성시 장안면 장명길 19-8	126.852375	37.0564	유지
S090004334	장명초등학교장일분교장	경기도 화성시 장안면 온수골2길 18	126.845738	37.037183	유지
S090004336	정남초등학교	경기도 화성시 정남면 만년로 516	126.9846	37.167968	유지
S090004337	정림초등학교	경기도 화성시 정남면 망월길 69	127.012259	37.1529135	유지
S090004340	청룡초등학교	경기도 화성시 비봉면 주석로 610	126.88905	37.201435	유지
S090004341	청원초등학교	경기도 화성시 마도면 해운로 794	126.7614	37.187943	유지
S090004344	팔탄초등학교	경기도 화성시 팔탄면 마당바위로31번길 6	126.9023654	37.1597523	유지
S090004345	팔탄초등학교대방분교장	경기도 화성시 팔탄면 노하길 398	126.870184	37.1619154	유지
S090004347	해운초등학교	경기도 화성시 서신면 궁평항로 1374-6	126.703725	37.139682	유지
S090004348	향남초등학교	경기도 화성시 향남읍 왜골길 7	126.942852	37.1194379	유지
S090004349	화남초등학교	경기도 화성시 동탄순환대로 4길 16	127.0961691	37.1639369	유지
S090004350	화산초등학교	경기도 화성시 화산중앙로64번길 17	127.0141167	37.2108994	유지
S090004351	화성매송초등학교	경기도 화성시 매송면 화성로 2403	126.928775	37.249626	유지
S090004352	화성월문초등학교	경기 화성시 팔탄면 버들로 1537	126.872762	37.11854	유지
S090004353	화성장안초등학교	경기도 화성시 장안면 조암동로 8-5	126.824088	37.085874	유지
S090004354	화성초등학교	경기도 오산시 내삼미로 18	127.0688489	37.1644129	유지
S090004355	화성장안초등학교석포분교장	경기도 화성시 장안면 버들로 1201-9	126.839963	37.130915	유지
S090004356	화성화수초등학교	경기도 화성시 우정읍 화수동길 145	126.797025	37.109165	유지
S090004358	활초초등학교	경기도 화성시 남양읍 안석길111번길 106	126.825338	37.178835	유지
S090004797	교동초등학교	경기도 용인시 기흥구 마북로 124-10	127.1223767	37.299952	유지
S090004804	나곡초등학교	경기도 용인시 기흥구 사은로126번길 26	127.1192475	37.2538907	유지
S090004824	석천초등학교	경기도 부천시 계남로 29	126.7521776	37.5105421	유지
S090004836	효자초등학교	경기도 용인시 수지구 성복1로 106-1	127.0673544	37.3173674	유지
S090004841	늘푸른초등학교	경기도 성남시 분당구 정자일로 87	127.1051443	37.3582133	유지
S090004842	의정부호원초등학교	경기도 의정부시 전좌로156번길 20	127.0410411	37.7219698	유지
S090004843	부천일신초등학교	경기도 부천시 범안로96번길 26	126.8069836	37.473604	유지
S090004844	솔안초등학교	경기도 부천시 경인로1185번길 27	126.7509763	37.4857662	유지
S090004845	동두천신천초등학교	경기도 동두천시 생연로9번길 20	127.0477725	37.8943083	유지
S090004846	동두천송내초등학교	경기도 동두천시 중앙로 52	127.0524082	37.8861218	유지
S090004847	안산진흥초등학교	경기도 안산시 단원구 화정천동로 80	126.8223017	37.3125221	유지
S090004848	학현초등학교	경기도 안산시 상록구 석호로 6	126.8469182	37.310459	유지
S090004849	시흥도원초등학교	경기도 시흥시 수인로3413번길 34	126.7778489	37.4401804	유지
S090004850	시흥월곶초등학교	경기도 시흥시 월곶해안로 69	126.7374874	37.3917922	유지
S090004851	시흥장현초등학교	경기도 시흥시 시청로80번길 5	126.799064	37.3818537	유지
S090004852	당동초등학교	경기도 군포시 용호1로 34	126.939439	37.3460156	유지
S090004853	당정초등학교	경기도 군포시 고산로151번길 26-24	126.9547904	37.3465695	유지
S090004854	제암초등학교	경기도 화성시 향남읍 발안서로 21	126.9018767	37.1312505	유지
S090004855	오산대원초등학교	경기도 오산시 경기대로25번길 45	127.0713553	37.1303519	유지
S090004856	동패초등학교	경기도 파주시 한울로 21	126.7345414	37.7124412	유지
S090004857	고양관산초등학교	경기도 고양시 덕양구 통일로726번길 130	126.8664909	37.6920977	유지
S090004858	고양한내초등학교	경기도 고양시 일산서구 고양대로255번길 27	126.7355513	37.6684563	유지
S090004859	한뫼초등학교	경기도 고양시 일산서구 고양대로 629	126.7668133	37.6867298	유지
S090004881	임진초등학교	경기도 파주시 문산읍 문향로17번길 36	126.784812	37.8548549	유지
S090004891	지석초등학교	경기도 용인시 기흥구 어정로 62-25	127.1388344	37.2702029	유지
S090004892	옥산초등학교	경기도 부천시 길주로 327	126.7796591	37.5031532	유지
S090004940	증포초등학교	경기도 이천시 이섭대천로 1418	127.4570019	37.2941845	유지
S090004941	양벌초등학교	경기도 광주시 양벌동 290-20	127.2563295	37.3795052	유지
S090004942	광주도평초등학교	경기도 광주시 초월읍 현산로 89-16	127.2894987	37.396488	유지
S090004946	성남정자초등학교	경기도 성남시 분당구 분당수서로 442	127.105202	37.3745283	유지
S090004953	지곡초등학교	경기도 용인시 기흥구 사은로 274-45	127.1383783	37.2522639	유지
S090004954	언남초등학교	경기도 용인시 기흥구 기흥로116번길 87	127.1194625	37.2898917	유지
S090004955	용인이동초등학교	경기도 용인시 처인구 이동면 백옥대로587번길 22	127.2034983	37.1910349	유지
S090004958	현암초등학교	경기도 용인시 수지구 대지로 146	127.1245258	37.3289124	유지
S090004960	독정초등학교	경기도 용인시 기흥구 보정로 100	127.1163093	37.318795	유지
S090004961	용인대덕초등학교	경기도 용인시 수지구 죽전로293번길 1	127.1278321	37.3358836	유지
S090004962	신리초등학교	경기도 용인시 수지구 신봉1로48번길 6	127.0808225	37.3225246	유지
S090004963	손곡초등학교	경기도 용인시 수지구 손곡로 68	127.0950529	37.3367249	유지
S090004964	갈곡초등학교	경기도 용인시 기흥구 강남동로 61	127.1332875	37.2712333	유지
S090004965	성지초등학교	경기도 용인시 기흥구 강남서로 38	127.1285031	37.2750425	유지
S090004966	삼가초등학교	경기도 용인시 처인구 중부대로1158번길 45	127.1706039	37.2368766	유지
S090004967	용인성산초등학교	경기도 용인시 처인구 백옥대로1362번길 41	127.2157351	37.2585844	유지
S090004978	용인신촌초등학교	경기도 용인시 수지구 죽전로27번길 14-19	127.1134161	37.3230288	유지
S090004980	금화초등학교	경기도 파주시 새꽃로 55	126.7676085	37.7551513	유지
S090004981	금릉초등학교	경기도 파주시 후곡로 56	126.7727625	37.7527191	유지
S090004998	신봉초등학교	경기도 포천시 소흘읍 송우로 98	127.1388921	37.8321862	유지
S090005003	수일초등학교	경기도 수원시 장안구 수일로 85	127.0009621	37.3109821	유지
S090005004	입북초등학교	경기도 수원시 권선구 율전로 10	126.9600411	37.2945471	유지
S090005005	대선초등학교	경기도 수원시 영통구 봉영로 1432-19	127.0646255	37.2421473	유지
S090005006	수원매화초등학교	경기도 수원시 영통구 권광로304번길 47-17	127.0407675	37.2747205	유지
S090005007	팔달초등학교	경기도 수원시 팔달구 권광로367번길 22	127.0357113	37.279531	유지
S090005008	성남양지초등학교	경기도 성남시 수정구 논골로36번길 33	127.1616941	37.4596781	유지
S090005009	샘모루초등학교	경기도 안양시 동안구 관악대로 155	126.9408451	37.3999424	유지
S090005011	부천송일초등학교	경기도 부천시 경인로60번길 19	126.7622114	37.4832289	유지
S090005012	이담초등학교	경기도 동두천시 이담로 21	127.0509261	37.8897997	유지
S090005013	구봉초등학교	경기도 화성시 병점1로 105	127.044944	37.2056051	유지
S090005014	기산초등학교	경기도 화성시 동탄지성로 344	127.0509016	37.2245029	유지
S090005015	안화초등학교	경기도 화성시 병점3로 132-5	127.0473284	37.2127147	유지
S090005016	진안초등학교	경기도 화성시 병점4로 97	127.0405078	37.2169423	유지
S090005017	태안초등학교	경기도 화성시 병점3로 77	127.0407506	37.2108376	유지
S090005018	화성벌말초등학교	경기도 화성시 떡전골로 34	127.0377657	37.2026059	유지
S090005019	대호초등학교	경기도 오산시 궐리사로46번길 3	127.0577087	37.1589712	유지
S090005023	덕계초등학교	경기도 양주시 평화로1489번길 29	127.0474673	37.8234963	유지
S090005024	안산호원초등학교	경기도 안산시 단원구 초지1로 100	126.8183662	37.3027099	유지
S090005025	웃터골초등학교	경기도 시흥시 은행고길 18	126.7991713	37.439657	유지
S090005026	남양주신촌초등학교	경기도 남양주시 평내로 122	127.2401	37.6452821	유지
S090005027	장내초등학교	경기도 남양주시 평내로 64	127.2348625	37.6412404	유지
S090005028	판곡초등학교	경기도 남양주시 늘을3로 15	127.2416875	37.6600237	유지
S090005029	평동초등학교	경기도 남양주시 호평로68번길 16	127.2475208	37.6547989	유지
S090005030	금향초등학교	경기도 파주시 쇠재로 123	126.7769524	37.7526792	유지
S090005031	목암초등학교	경기도 고양시 덕양구 푸른마을로 63	126.9046275	37.7141282	유지
S090005032	김포신풍초등학교	경기도 김포시 풍무로208번길 14	126.7264841	37.6131121	유지
S090005036	대청초등학교	경기도 용인시 수지구 죽전로 276	127.1285759	37.3342492	유지
S090005037	용인신릉초등학교	경기도 용인시 기흥구 새천년로 53	127.1149038	37.290352	유지
S090005041	신일초등학교	경기도 용인시 수지구 신봉2로48번길 28	127.077785	37.3292268	유지
S090005042	안양호암초등학교	경기 안양시 만안구 예술공원로103번길 73	126.9164283	37.4208347	유지
S090005043	나눔초등학교	경기도 안양시 동안구 흥안대로414번길 22	126.9755705	37.3905508	유지
S090005129	의정부효자초등학교	경기도 의정부시 부용로204번길 16	127.0780151	37.7504128	유지
S090005130	동암초등학교	경기도 의정부시 장곡로 206	127.0542334	37.7232648	유지
S090005131	버들개초등학교	경기도 의정부시 체육로 201	127.0295854	37.7619175	유지
S090005138	부천양지초등학교	경기도 부천시 안곡로 130	126.815617	37.4803741	유지
S090005139	삼숭초등학교	경기도 양주시 삼숭로38번길 112	127.1083596	37.7967696	유지
S090005141	평택송화초등학교	경기 평택시 팽성읍 송화택지로25번길 14	127.056984	36.9629419	유지
S090005142	장당초등학교	경기도 평택시 송탄로 46	127.0575643	37.05021	유지
S090005145	사능초등학교	경기도 남양주시 진건읍 사릉로372번길 2	127.1840375	37.6554487	유지
S090005146	남양주백봉초등학교	경기도 남양주시 의안로 158	127.241775	37.6438487	유지
S090005147	양오초등학교	경기도 남양주시 오남읍 양지로 261-35	127.1924566	37.6975188	유지
S090005152	신평초등학교	경기도 하남시 신장동로 67	127.2150115	37.5440924	유지
S090005154	새금초등학교	경기도 파주시 후곡로 104	126.7726363	37.7481276	유지
S090005155	석곶초등학교	경기도 파주시 책향기로 451	126.721697	37.7252014	유지
S090005179	효탑초등학교	경기도 수원시 권선구 효탑로16번길 17	126.9758109	37.266611	유지
S090005181	상미초등학교	경기도 부천시 상이로 64	126.7446375	37.4947346	유지
S090005182	광숭초등학교	경기도 양주시 삼숭로58번길 100	127.1073551	37.8015082	유지
S090005183	평택안일초등학교	경기도 평택시 안중읍 안중로 13	126.9242119	36.9829319	유지
S090005184	현일초등학교	경기도 평택시 안중읍 현화중앙길 83	126.920018	36.9861561	유지
S090005185	어람초등학교	경기도 남양주시 오남읍 진건오남로550번길 25	127.2132932	37.6825299	유지
S090005186	세종초등학교	경기도 여주시 세종로 204-19	127.633771	37.2798939	유지
S090005187	동양초등학교	경기도 화성시 남양읍 시청로45번길 11	126.822036	37.2071093	유지
S090005188	배양초등학교	경기도 화성시 융건로 90	126.9886577	37.2190143	유지
S090005269	안산청석초등학교	경기도 안산시 상록구 해양1로 48	126.8181321	37.2945908	유지
S090005270	팔곡초등학교	경기도 안산시 상록구 팔곡두레길 71	126.8825435	37.2972972	유지
S090005288	태봉초등학교	경기도 포천시 소흘읍 송선로 8	127.1450177	37.8346368	유지
S090005294	안산창촌초등학교	경기도 안산시 상록구 건건5길 10	126.9047622	37.305627	유지
S090005295	안산해양초등학교	경기도 안산시 상록구 해양2로 28	126.8237807	37.2945153	유지
S090005313	동산초등학교	경기도 부천시 오정로251번길 50	126.7849651	37.5314393	유지
S090005324	동막초등학교	경기도 용인시 기흥구 동백8로 39	127.1554201	37.2862061	유지
S090005325	석성초등학교	경기도 용인시 기흥구 동백2로 53	127.1581625	37.2702167	유지
S090005330	동백초등학교	경기도 용인시 기흥구 동백평촌로 69	127.1561125	37.2805583	유지
S090005332	용인백현초등학교	경기도 용인시 기흥구 동백8로 108	127.1620216	37.2833805	유지
S090005334	서평초등학교	경기도 수원시 권선구 수인로9번길 52	126.9969263	37.2683096	유지
S090005337	오현초등학교	경기도 수원시 권선구 서수원로 220	126.9684547	37.2465985	유지
S090005339	초당초등학교	경기도 용인시 기흥구 동백중앙로 78	127.1609189	37.263586	유지
S090005341	가좌초등학교	경기도 고양시 일산서구 가좌2로 31	126.7213162	37.6884782	유지
S090005344	도둔초등학교	경기도 양주시 덕계로3길 51	127.0575149	37.8138799	유지
S090005357	평택도곡초등학교	경기도 평택시 포승읍 여술로44번길 5	126.8478429	36.9888314	유지
S090005363	안녕초등학교	경기도 화성시 화산로 2	127.0086508	37.2057876	유지
S090005366	가수초등학교	경기도 오산시 가수로 50	127.0479517	37.148095	유지
S090005369	두일초등학교	경기도 파주시 책향기숲길 47	126.7136408	37.7200608	유지
S090005372	수청초등학교	경기도 오산시 오산대역로 123	127.0555001	37.1708364	유지
S090005373	와석초등학교	경기도 파주시 한빛로 7	126.7529094	37.7104666	유지
S090005375	통진초등학교	경기도 김포시 통진읍 조강로 116	126.5946053	37.6939228	유지
S090005393	다솜초등학교	경기도 고양시 일산동구 숲속마을로 139	126.7962616	37.6724637	유지
S090005395	덕인초등학교	경기도 안산시 단원구 와동공원로5안길 22-6	126.8242715	37.340257	유지
S090005397	문발초등학교	경기도 파주시 노을빛로 21	126.7069708	37.7262401	유지
S090005402	소안초등학교	경기도 부천시 소사동로72번길 29	126.8041264	37.472392	유지
S090005404	신지초등학교	경기도 양주시 백석읍 양주산성로574번길 20	126.9903077	37.7883024	유지
S090005406	오산원당초등학교	경기도 오산시 부원로87번길 37-7	127.0909316	37.1422879	유지
S090005408	월포초등학교	경기도 시흥시 월곶중앙로 18	126.7428375	37.3875404	유지
S090005411	풍동초등학교	경기도 고양시 일산동구 숲속마을로 14-43	126.8024875	37.6695513	유지
S090005412	학동초등학교	경기도 화성시 동탄지성로 79-17	127.0661773	37.2054005	유지
S090005471	화성금곡초등학교	경기도 화성시 동탄문화센터로 13	127.066251	37.1986574	유지
S090005472	반지초등학교	경기도 평택시 이충로 7	127.0696518	37.0577906	유지
S090005474	석우초등학교	경기도 화성시 동탄시범한빛길 32	127.0681521	37.2093367	유지
S090005476	오산원일초등학교	경기도 오산시 오산로132번길 27	127.0711398	37.139728	유지
S090005478	용인한일초등학교	경기도 용인시 기흥구 한보라1로 145	127.1067178	37.2434997	유지
S090005480	나산초등학교	경기도 용인시 기흥구 한보라1로43번길 8	127.1095753	37.2504904	유지
S090005487	와우초등학교	경기도 화성시 봉담읍 식골길 14	126.9725363	37.220224	유지
S090005494	예봉초등학교	경기도 남양주시 와부읍 수레로 108	127.2210205	37.5921853	유지
S090005495	주원초등학교	경기도 양주시 고암길 242	127.072815	37.8355738	유지
S090005496	하늘초등학교	경기도 고양시 일산동구 하늘마을1로 46	126.7898134	37.6775654	유지
S090005588	동화초등학교	경기도 화성시 봉담읍 동화새터길 130	126.9614396	37.2153877	유지
S090005589	반석초등학교	경기도 화성시 동탄반석로 22	127.0784218	37.1938615	유지
S090005591	상봉초등학교	경기도 화성시 봉담읍 상봉길 52	126.9547915	37.218279	유지
S090005593	솔빛초등학교	경기도 화성시 동탄반석로 84	127.0738725	37.1966921	유지
S090005594	오산고현초등학교	경기도 오산시 남부대로 459	127.0853607	37.1337909	유지
S090005595	율목초등학교	경기도 화성시 영통로50번길 19	127.0644974	37.2367924	유지
S090005597	반송초등학교	경기도 화성시 동탄솔빛로 14	127.0700375	37.1907263	유지
S090005607	모당초등학교	경기도 고양시 일산동구 하늘마을로 144	126.7809124	37.6798068	유지
S090005610	청덕초등학교	경기도 용인시 기흥구 구성1로 61	127.1493912	37.2945863	유지
S090005612	시흥능곡초등학교	경기도 시흥시 능곡중앙로 22	126.813113	37.3653046	유지
